x,y,month,year,aet,tmx,ppt_winter_sum,tmx_summer_mean,cec,drclass,om,ph,tdiff,presence
-120.7997176,35.8438998,3,2000,36.560001373291016,19.860000610351563,156.3800048828125,34.66999816894531,7.86618709564209,2,0.6168195605278015,7.340182304382324,16.05,1
-120.831896,35.793151,3,2000,55.66999816894531,19.600000381469727,188.9499969482422,34.4566650390625,22.247140884399418,3,1.3923959732055664,7.973052501678467,16.25,1
-117.39361,33.23944,4,2000,35.09000015258789,20.34000015258789,106.8499984741211,24.34000015258789,12.5,3,0.5478103160858154,7.438248157501221,10.01,1
-122.3,40.1139,4,2000,115.5,22.989999771118164,392.7099914550781,33.90999984741211,16.47589111328125,3,0.5055552124977112,6.143856048583984,13.76,1
-121.77345,36.68175,4,2000,45.189998626708984,18.280000686645508,289.80999755859375,18.933332443237305,14.67293930053711,2,2.4451260566711426,6.475327014923096,10.21,1
-116.991,34.044,4,2000,74.220001220703125,22.959999084472656,203.1999969482422,32.23666763305664,7.5,1,1.5,6.5,16.84,1
-117.29667,33.86667,4,2000,0,24.760000228881836,110.91999816894533,33.836666107177734,12.996097564697266,3,0.3410993814468384,6.65523624420166,15.99,1
-122.363611,39.010833,4,2000,99.73999786376952,23.030000686645508,361.239990234375,32.98999786376953,28.960046768188477,3,1.2845399379730225,7.837908267974853,15.5,1
-122.340778,38.826939,4,2000,90.4800033569336,22.18000030517578,453.9299926757813,32.25,22.95511817932129,3,1.308933138847351,6.888227462768555,14.93,1
-122.339167,38.827389,4,2000,90.4800033569336,22.18000030517578,453.9299926757813,32.25,22.95511817932129,3,1.308933138847351,6.888227462768555,14.93,1
-122.339722,38.833333,4,2000,77.5,22,462.989990234375,32.16999816894531,33.86989974975586,3,1.1472312211990356,7.163359642028809,14.86,1
-122.373333,38.826944,4,2000,88.5,22.15999984741211,464.9200134277344,32.33333206176758,23.991518020629883,3,2.1512537002563477,7.381823062896728,15.03,1
-121.6880162,40.1922998,4,2000,52.63999938964844,20.13999938964844,623.27001953125,31.700000762939453,19.58146858215332,3,1.7558525800704956,6.084261417388916,13.08,1
-121.83148,37.515775,4,2000,68.33000183105469,20.399999618530273,305.1700134277344,26.11666679382324,20.067045211791992,3,1.0360946655273438,6.382870674133301,11.44,1
-118.413167,37.345833,5,2000,0,27.75,30.51999855041504,34.06333541870117,9.662766456604004,3,0.8772360682487488,7.158506870269775,19.93,1
-117.03694,32.88861,5,2000,37.779998779296875,25.559999465942383,133.05999755859375,29.106666564941406,12.5,3,0.7400000095367432,5.190000057220459,13.78,1
-118.5973,37.782683,5,2000,15.210000038146973,20.719999313354492,83.5999984741211,27.453332901000977,6.420000076293945,3,0.6899999976158142,7.260573387145996,17.04,1
-118.6081,37.66405,5,2000,19.25,20.829999923706055,91.08000183105467,27.426666259765625,3.103116750717163,2,0.42838871479034424,6.4944963455200195,16.85,1
-118.299861,34.241306,5,2000,44.08000183105469,25.34000015258789,268.3399963378906,30.220001220703125,9.68000030517578,3,0.7599999904632568,7.300000190734863,13.01,1
-122.14,39.158667,3,2001,20.260000228881836,20.709999084472656,208.94000244140625,33.12333297729492,23.085094451904297,3,0.8036062121391296,8.137189865112305,13.82,1
-117.12694,33.52222,3,2001,52.52000045776367,18.88999938964844,219.54998779296875,33.27333450317383,10.326397895812988,3,0.2594439685344696,7.066361904144287,10.96,1
-121.871944,38.688056,3,2001,44.540000915527344,20.84000015258789,242.40000915527344,33.24333190917969,16.29160499572754,3,0.792044460773468,7.376702308654785,13.71,1
-120.3,35.71833,3,2001,95.9000015258789,19.920000076293945,192.63999938964844,34.62333297729492,21.307600021362305,3,0.8370344042778015,8.085988998413086,14.87,1
-117.126944,33.524444,3,2001,54.5099983215332,18.90999984741211,218.47999572753903,33.38666534423828,10.620922088623049,3,0.26125481724739075,7.071375846862793,11.02,1
-119.25,35.24167,4,2001,42.619998931884766,21.84000015258789,114.18000030517578,35.41999816894531,15.899999618530272,3,0.39901700615882874,9.010000228881836,13.67,1
-118.71694,35.24167,4,2001,100.1500015258789,20.579999923706055,128.24000549316406,34.66999816894531,7.55338191986084,3,0.33147451281547546,7.541465759277344,13.04,1
-118.354611,34.237667,4,2001,80.56999969482422,19.520000457763672,359.2799987792969,29.593334197998047,9.68000030517578,3,0.7599999904632568,7.285701274871826,11.25,1
